3833	98332
3833	131211
3833	306781
3833	343242
3841	74788
3841	353325
3841	377372
3841	377380
3850	35115
3850	38731
3850	76213
3850	229019
3850	311508
3850	332908
3883	30039
3883	134175
3883	141436
3883	197127
3883	201731
3883	319970
3883	340397
3883	510393
3883	541139
3954	250469
3954	279552
3954	283824
4015	48899
4015	223513
4015	478326
4015	501994
4015	519242
4015	541015
4092	104191
4092	128901
4092	341575
4092	389644
4092	413419
4102	183325
4102	209823
4102	260990
4102	296623
4102	399523
4123	274146
4123	422043
4123	457203
4146	33803
4146	102775
4146	251959
4146	265445
4146	306793
4146	421033
4177	9179
4177	144982
4177	352994
4177	489117
4365	124819
4365	211726
4365	349450
4365	421255
4365	493950
4389	49243
4389	267328
4389	321497
4389	376498
4389	393054
4389	405956
4390	318580
4390	342640
4390	486876
4390	526214
4406	157089
4406	234224
4406	430041
4406	453999
4406	535391
4624	214232
4624	516499
4767	49756
4767	84392
4767	544170
4825	147607
4825	325027
4825	362720
4825	372872
4829	26373
4829	49761
4829	73400
4829	74439
4829	131211
4829	335763
4829	494481
4891	154368
4891	240949
4891	391006
4891	482090
4891	485778
4891	540862
4998	268035
4998	336727
4998	353578
4998	421174
4998	445087
5081	85382
5081	379869
5081	500861
5081	500865
5138	75941
5138	90360
5138	505734
5197	35814
5197	57060
5197	57722
5197	75588
5197	181785
5197	338700
5197	352799
5197	352885
5197	418918
5208	219094
5208	232538
5208	252836
5208	310403
5208	422092
5208	464728
5208	469968
5338	10997
5338	29201
5338	42819
5338	185630
5338	319052
5338	423124
5384	110507
5384	110512
5384	110748
5384	192985
5384	372395
5384	432505
5453	36843
5453	96792
5453	132278
5453	132284
5453	132287
5453	242533
5453	242538
5456	68431
5456	143159
5456	197797
5456	324084
5456	352091
5456	441254
5457	15489
5457	251108
5457	270273
5457	310937
5457	496329
5465	317640
5465	353015
5582	47930
5582	193375
5582	329508
5582	335028
5582	350684
5582	374744
5582	492634
5582	495203
5829	98588
5829	118943
5829	143608
5829	444875
5829	541959
5892	294760
5892	366337
5912	79625
5912	187686
5912	473668
5912	474939
5912	474946
6050	37532
6050	59217
6050	265901
6092	109234
6092	171970
6092	171972
6092	207285
6165	29915
6165	173377
6165	268035
6165	350246
6170	81957
6170	121596
6170	187952
6170	215497
6170	256479
6170	273064
6170	337822
6170	345142
6170	368759
6170	393538
6170	446997
6170	470866
6170	495786
6170	505755
6213	100695
6213	402779
6213	490295
6290	16051
6290	91627
6290	237771
6290	343351
6290	471109
6557	67617
6557	67619
6557	134561
6557	152220
6557	471348
6557	474245
6579	335763
6579	412670
6579	432937
6579	452884
6579	494481
6633	49271
6633	175208
6633	339167
6633	479041
6688	80778
6688	174472
6688	262879
6688	416431
6688	452257
6854	19622
6854	30849
6854	140014
6854	224056
6854	375548
6854	478547
6971	281663
6971	491586
6971	492399
6971	535723
7354	269951
7354	274645
7354	331778
7354	515042
7557	92811
7557	117368
7557	117409
7557	206674
7557	280523
7557	343097
7557	417333
7606	34262
7606	135104
7606	159959
7606	286421
7630	79348
7630	300830
7630	314477
7630	366327
7630	541715
7644	83556
7644	376757
7644	413213
7644	448444
7644	452315
7644	520327
7775	33972
7775	41947
7775	102327
7775	102786
7775	169941
7775	176655
7775	190647
7775	193968
7775	215982
7775	286552
7775	318316
7775	362423
7775	415696
7775	415813
7775	432520
7775	439603
7775	456597
7775	475193
7775	544343
7933	52879
7933	102398
7933	127074
7933	196165
7933	205831
7933	472771
7933	497625
8026	46711
8026	122664
8026	122666
8026	137545
8026	148848
8026	541419
8050	412931
8050	513982
8157	404155
8157	428059
8323	149680
8323	198204
8324	49756
8324	84392
8324	544170
8384	78161
8384	449166
8384	473141
8384	498010
8466	180100
8466	336130
8546	115476
8546	121551
8546	490032
8558	315381
8558	449093
8619	64259
8619	89532
8619	107976
8619	108073
8619	360260
8619	382607
8619	404936
8619	415818
8619	417210
8619	445065
8619	537837
8624	17637
8624	52602
8624	201470
8624	208857
8624	314562
8624	320064
8624	480955
8624	507101
8692	85096
8692	163339
8692	165032
8692	536093
8692	540171
8720	22915
8720	47521
8720	49211
8720	118030
8720	239132
8720	286824
8720	339296
8720	480628
8720	488277
8720	496847
8815	75826
8815	93615
8815	167806
8815	222128
8815	250530
8815	268569
8815	468336
8815	502824
8817	88269
8817	129068
8817	229488
8817	283767
8817	326089
8817	487135
8866	68103
8866	156330
8866	186743
8866	386218
8866	504608
8922	463500
8926	73966
8926	83252
8926	123533
8926	147977
8926	504364
8926	505559
9030	77482
9030	178222
9030	238357
9030	378470
9100	11963
9100	249941
9100	362096
9100	448464
9106	347713
9106	428212
9106	428214
9106	435477
9106	500878
9106	500896
9179	144982
9179	182215
9179	213711
9179	434252
9179	483624
9244	49756
9244	84392
9244	544170
9246	49756
9246	84392
9246	544170
9247	49756
9247	84392
9247	544170
9252	49756
9252	84392
9252	544170
9253	49756
9253	84392
9253	544170
9254	49756
9254	84392
9254	544170
9277	49756
9277	84392
9277	544170
9282	49756
9282	84392
9282	544170
9284	38972
9284	49756
9284	84392
9284	544170
9372	9382
9372	29929
9372	29932
9372	29933
9372	164480
9382	29929
9382	29932
9382	29933
9382	164480
9382	520380
9526	85382
9526	379869
9526	500861
9526	500865
9649	158577
9649	295118
9649	354111
9649	428277
9649	486332
9649	536296
9650	43881
9650	108194
9650	144191
9650	157624
9650	199097
9650	199099
9650	534623
9650	543105
9762	16457
9762	196682
9762	214555
9762	216152
9762	542780
9762	542899
9834	30679
9869	203600
9869	226912
9869	236382
9869	276086
9869	276847
9869	341761
9893	52159
9893	104469
9893	105844
9893	221011
9893	298405
9893	412947
9893	417079
9893	440889
9893	462537
10034	49756
10034	84392
10034	544170
10035	49756
10035	84392
10035	544170
10064	205597
10064	243864
10064	250213
10149	56711
10149	123304
10149	271402
10149	286245
10149	481100
10384	51078
10384	239629
10384	328570
10384	407300
10384	519271
10546	64751
10546	250005
10546	392902
10584	91722
10584	139914
10584	144982
10584	166267
10584	182215
10584	258142
10584	435438
10584	489117
10596	10609
10596	10627
10596	59821
10596	118088
10597	31146
10597	327664
10597	399829
10597	464899
10597	496047
10597	531694
10598	10609
10598	59821
10598	118088
10598	535420
10599	10609
10599	10613
10599	10627
10599	59821
10599	118088
10609	10613
10609	10627
10609	59821
10609	118088
10609	535420
10613	10627
10613	59821
10613	118088
10627	59821
10627	118088
10627	535420
10634	80442
10634	154396
10634	171724
10634	171725
10634	192194
10634	341397
10634	375557
10634	401756
10641	53936
10641	78875
10641	353275
10641	398993
10687	50313
10687	79895
10687	85518
10687	96907
10687	213264
10687	287049
10687	339725
10687	436429
10687	472084
10687	489399
10687	514212
10711	73196
10711	143147
10711	168084
10711	320805
10711	452678
10734	68871
10734	110039
10872	103920
10872	408514
10872	413736
10872	517097
10894	99122
10894	223802
10894	266177
10894	269398
10894	297608
10894	343464
10894	359725
10894	367675
10894	418818
10894	486535
10894	487448
10902	19148
10902	46703
10902	94931
10902	239461
10902	312811
10902	412102
10902	464086
10902	509145
10902	513654
10902	525025
10902	535408
10997	38476
10997	63483
10997	130619
10997	162584
10997	245970
10997	254441
10997	316031
10997	319052
10997	351358
10997	385756
10997	392256
10997	405648
10997	423124
10997	526588
10997	531007
10997	533484
11065	31591
11065	168287
11065	216739
11065	241646
11065	342259
11065	355648
11065	379596
11065	427444
11074	221647
11074	381506
11074	388324
11141	173927
11141	336133
11141	410519
11141	424655
11152	90431
11152	136574
11152	196827
11152	213200
11152	327497
11152	368669
11152	374161
11152	524027
11312	119215
11312	168868
11312	169911
11312	230711
11312	278973
11312	283816
11312	375306
11312	381571
11312	397353
11312	517172
11312	517456
11352	67614
11352	67618
11352	437058
11352	479143
11392	47706
11392	285772
11392	459582
11392	525488
11462	163294
11462	209787
11462	318299
11462	319527
11462	332739
11462	385265
11462	416994
11462	421463
11462	430736
11462	514230
11516	166191
11516	185449
11516	344592
11516	379682
11516	390845
11593	175208
11593	420400
11593	482092
11663	163301
11663	352260
11663	356500
11663	418139
11663	508174
11663	542038
11773	48550
11773	238783
11773	273712
11773	332097
11799	11804
11799	147132
11799	449388
11799	452567
11799	533929
11804	449388
11804	452567
11804	533929
11818	96868
11818	412100
11818	425116
11818	425125
11892	35115
11892	91945
11892	332908
11892	496242
11892	506866
11915	36802
11915	66017
11915	79705
11915	81790
11915	89918
11915	95258
11915	98343
11915	104350
11915	106397
11915	111550
11915	135409
11915	189882
11915	228082
11915	286536
11915	301483
11915	301682
11915	310488
11915	327922
11915	328951
11915	344483
11915	349627
11915	389791
11915	397448
11915	416018
11915	416364
11915	421373
11915	463529
11915	498651
11915	499716
11915	546224
11963	188107
11963	307290
11963	515129
12009	35115
12009	229019
12009	311508
12009	332908
12009	506866
12060	12062
12060	29584
12060	265611
12062	29584
12062	265611
12086	105500
12086	111829
12086	384672
12086	542868
12177	31980
12177	130542
12177	180569
12177	331200
12177	524027
12275	78548
12275	84360
12275	154922
12275	169941
12275	240649
12275	364368
12303	27620
12303	53701
12303	351254
12303	383645
12303	517338
12346	98663
12346	180078
12346	373724
12346	429812
12346	453191
12346	538597
12382	150444
12382	216938
12382	290148
12382	324252
12382	325240
12382	384227
12382	437177
12382	526724
12517	139490
12517	229173
12517	418046
12517	455035
12526	33054
12526	346440
12526	501788
12526	538991
12562	244920
12562	359061
12562	375237
12562	430869
12604	134980
12604	155537
12604	301756
12645	83334
12645	151266
12645	151269
12645	265276
12645	321908
12645	424839
12645	520666
12645	534920
12645	538450
12646	12647
12646	12648
12646	194845
12646	534920
12646	538471
12647	12648
12647	151269
12647	534920
12647	538450
12647	538471
12648	534920
12648	538450
12648	538471
12681	26230
12681	112668
12681	120595
12681	120631
12681	280772
12681	280779
12742	242504
12742	425543
12742	470671
12742	485488
12785	27959
12785	82924
12860	259691
12860	273419
12860	445499
12898	44502
12898	358002
12898	358004
12898	358006
12904	18493
12904	161796
12904	246373
12904	248522
12904	401575
12904	418739
12904	422194
12904	422369
12904	540769
13083	50229
13083	74914
13083	138186
13083	161631
13083	301328
13083	384358
13083	408215
13083	438144
13083	511464
13083	538270
13087	97870
13087	122473
13087	439922
13087	446488
13087	502821
13095	13103
13095	13123
13095	167799
13095	221805
13095	222128
13097	50197
13097	93611
13097	122473
13097	253914
13097	502780
13103	75826
13103	97871
13103	122473
13103	221805
13103	250543
13103	521767
13108	93614
13108	222128
13108	253914
13108	439922
13108	500224
13121	13123
13121	97874
13121	167799
13121	222128
13121	502821
13123	97874
13123	167799
13123	167802
13123	167811
13123	222128
13146	22979
13146	43798
13146	159929
13146	371837
13146	395752
13169	128999
13169	221577
13169	345163
13169	456085
13169	522815
13213	369819
13213	465019
13507	157436
13507	182520
13507	362817
13507	392538
13507	472275
13589	15922
13589	36802
13589	326481
13589	368498
13589	433792
13590	85033
13590	159178
13590	394010
13590	422567
13590	430891
13590	445445
13590	478382
13635	312520
13635	407374
13635	473351
13635	502353
13635	520897
13679	47550
13679	83362
13679	96479
13679	292080
13679	435810
13732	118943
13732	143608
13732	168570
13732	255775
13732	539820
13752	22979
13752	43798
13752	51660
13752	122728
13752	136953
13752	159929
13752	225783
13752	320545
13752	320761
13752	329817
13752	352817
13752	371837
13752	395752
13752	459197
13752	467827
13768	348664
13768	412976
13768	461141
13768	485254
13794	13799
13794	58469
13794	165680
13794	262528
13794	262529
13794	262535
13794	452619
13794	527894
13799	58469
13799	165680
13799	237897
13799	262528
13799	262529
13799	262530
13799	262540
13799	461482
13837	133589
13837	293389
13837	382801
13837	386834
13837	392824
13837	410573
13837	430704
13857	82953
13857	148423
13857	369455
13857	451280
13857	514143
13857	534712
14011	107706
14011	226384
14011	234872
14011	282729
14012	164042
14012	190637
14012	221367
14012	323614
14012	528646
14088	34701
14088	56688
14088	91161
14088	116168
14088	117507
14088	143748
14088	158156
14088	165937
14088	170911
14088	171152
14088	237402
14088	284716
14088	335564
14088	342933
14088	424495
14088	476202
14088	486744
14088	515042
14088	544993
14092	44688
14092	59197
14092	301633
14092	373337
14092	496695
14157	33301
14157	59228
14157	84106
14157	145638
14157	148741
14157	220933
14157	285246
14245	144069
14245	225226
14245	259746
14245	310133
14245	403336
14245	418053
14245	436121
14254	17479
14254	19463
14254	40144
14254	217657
14280	110854
14280	143979
14280	157587
14280	376663
14299	292080
14299	371991
14299	435810
14299	483396
14299	521217
14305	26083
14305	409927
14425	136574
14425	180569
14425	311929
14425	331200
14425	524027
14435	59509
14435	84384
14435	310314
14435	504212
14435	537726
14445	123426
14445	127075
14445	127341
14445	127388
14445	328428
14445	364895
14445	383177
14445	392363
14445	458122
14445	486582
14445	501516
14445	526689
14445	533905
14567	73966
14567	92920
14567	123533
14567	505559
14567	512705
14599	126757
14599	138428
14599	459971
14698	120990
14698	227652
14698	252559
14698	314412
14698	536415
14896	21659
14896	24397
14896	42346
14896	162709
14896	258501
14896	282906
14896	354251
14896	438354
14930	116682
14930	348225
14930	383399
14948	199986
14948	247651
14948	285433
14948	465402
14948	512468
14992	101939
14992	246768
14992	276847
14992	362551
15076	160253
15076	275230
15076	383515
15076	429766
15127	57062
15127	163485
15127	316486
15127	341838
15127	399038
15127	436314
15127	509639
15289	72043
15289	160661
15289	407014
15289	412976
15292	16714
15292	382206
15292	481690
15292	516440
15316	133589
15316	293389
15316	386834
15316	410573
15316	430704
15449	110902
15449	231917
15449	321908
15449	371827
15449	534920
15489	27651
15489	31953
15489	60667
15489	203359
15489	251108
15489	270273
15489	289158
15489	310937
15489	354742
15489	361070
15489	369475
15489	444683
15489	495664
15489	496329
15489	544957
15554	74666
15554	88867
15554	129562
15554	184010
15554	184528
15554	296660
15554	377393
15554	434007
15554	439553
15554	450482
15554	544391
15708	60897
15708	85733
15708	110288
15708	114561
15708	182337
15708	184866
15708	372891
15749	19252
15749	71210
15749	416089
15859	199986
15859	247651
15859	285433
15859	512468
15859	520324
15919	137824
15919	139356
15919	166867
15919	189143
15919	421764
15922	79419
15922	86150
15922	110425
15922	135409
15922	259788
15922	301682
15922	325745
15922	326481
15922	368498
15922	391539
15922	413490
15922	433792
15922	477664
15922	515094
15922	524779
15952	198304
15952	389473
15952	429082
16051	20998
16051	91627
16051	109271
16051	186585
16051	223416
16051	237771
16051	277700
16051	302104
16051	342521
16051	343351
16051	384625
16051	417199
16051	471109
16051	495975
16051	524273
16109	16111
16109	97128
16109	97129
16109	280334
16111	97128
16111	97129
16111	216065
16111	268915
16164	156021
16164	203547
16164	204591
16164	522328
16253	27877
16253	144958
16253	264303
16253	344721
16253	380681
16253	404609
16383	150998
16383	163588
16383	201221
16383	403163
16383	446385
16457	126438
16457	196682
16457	216152
16457	542319
16457	542780
16648	118433
16648	134925
16648	186915
16648	397560
16648	440144
16648	490890
16648	523852
16714	257703
16714	282034
16714	366000
16714	433499
16714	457659
16750	36684
16750	37384
16750	60074
16750	153130
16750	160818
16750	504753
16750	530151
16832	95730
16832	105481
16832	123183
16832	132763
16832	185312
16832	434697
16832	458383
16832	461898
16912	35115
16912	91945
16912	105595
16912	229019
16912	332908
17023	35073
17023	110416
17023	125825
17023	186111
17023	351405
17023	453375
17023	539156
17137	26087
17137	62648
17137	62649
17137	87403
17137	337386
17137	521520
17137	531451
17215	353654
17215	443155
17239	101389
17239	238430
17239	276154
17239	387833
17239	417412
17239	424750
17239	501768
17284	61148
17284	68431
17284	110523
17284	220084
17284	278920
17284	324084
17284	325596
17284	471038
17284	535668
17348	47156
17348	63867
17348	76246
17348	303329
17348	312849
17348	351508
17348	361150
17479	19463
17479	40144
17479	64777
17479	73725
17479	217657
17479	233388
17611	30510
17611	147416
17611	293177
17611	396422
17611	508858
17637	201470
17637	208857
17637	314560
17637	314562
17637	320064
17637	371764
17637	480955
17637	507101
17667	32290
17667	135104
17667	159959
17667	286421
17709	110845
17709	138082
17709	282030
17709	449271
17709	522052
17715	147416
17715	222499
17715	293177
17715	382755
17715	508858
17928	28416
17928	150515
17928	317062
17928	521792
17928	529784
17934	71210
17934	170410
17934	173625
17999	60502
17999	82648
17999	186839
17999	340164
17999	421705
17999	476590
18059	104911
18059	293009
18059	376852
18059	424508
18059	538944
18103	51103
18103	240693
18103	418808
18103	438438
18103	514958
18190	311002
18190	373165
18396	40150
18396	84360
18396	98598
18396	123137
18396	147613
18452	21945
18452	142514
18452	427216
18452	439202
18471	80272
18471	110323
18471	132318
18471	359178
18471	422962
18479	52787
18479	102292
18479	126974
18479	298838
18479	387411
18479	389114
18493	161796
18493	246373
18493	248522
18493	260643
18493	418739
18493	422194
18493	422369
18504	291894
18504	343680
18504	367850
18596	66791
18596	139914
18596	144982
18596	350251
18596	483624
18650	238665
18650	359086
18650	401165
18650	401170
18650	401173
18722	32975
18722	175966
18722	257175
18722	267496
18722	336242
18722	346393
18722	477297
18761	55464
18761	70820
18761	72560
18761	142708
18761	198400
18761	218956
18761	232962
18761	243937
18761	326811
18761	370166
18761	409245
18761	410027
18761	459666
18761	483799
18761	512409
18871	29281
18871	156783
18871	164033
18871	340064
18871	487657
18936	350365
18936	486116
18936	486120
19006	20353
19006	130580
19006	267803
19006	357847
19006	465393
19043	192709
19043	203701
19043	205568
19043	237027
19043	255918
19043	280211
19043	450023
19088	122553
19088	196367
19088	226384
19088	312017
19088	341855
19088	435829
19097	121995
19097	142454
19097	289258
19097	296533
19097	332312
19097	479281
19148	76467
19148	94931
19148	239461
19148	513654
19148	535408
19148	541970
19197	105204
19197	424561
19197	524008
19252	74494
19252	81909
19252	116912
19252	119385
19252	135006
19252	144017
19252	144083
19252	162598
19252	166494
19252	169466
19252	170410
19252	201679
19252	203632
19252	294162
19252	301622
19252	305636
19252	306218
19252	331650
19252	355903
19252	388799
19252	408181
19252	414051
19252	416089
19252	506695
19252	512458
19252	517843
19252	527583
19252	534307
19252	548285
19319	98725
19319	105719
19319	161231
19319	186328
19319	348448
19319	451875
19319	492944
19345	96239
19345	171409
19345	351364
19345	353444
19345	473115
19370	50246
19370	192052
19370	305365
19370	465934
19370	492792
19463	64777
19463	73725
19463	217657
19463	233388
19463	487180
19471	386376
19471	430041
19471	453999
19471	535391
19622	30849
19622	63848
19622	173731
19622	224056
19622	463507
19622	478547
19625	31980
19625	138211
19625	311929
19625	500747
19625	524027
19752	22782
19752	36397
19752	38984
19752	88413
19752	103633
19752	113052
19752	237888
19752	516643
19767	20763
19767	31348
19767	95539
19767	105238
19767	137338
19767	216885
19767	217970
19767	225811
19767	273670
19767	430544
19767	540372
19877	42921
19877	45769
19877	465985
19877	537524
19917	73898
19917	115226
19917	139160
19917	174251
19917	184310
19917	191337
19917	270535
19917	294557
19917	313616
19917	326840
19917	343578
19917	528512
20068	155533
20068	390087
20068	394014
20068	413449
20070	165039
20070	266126
20070	341768
20070	366000
20070	382206
20182	20183
20182	20185
20182	20186
20182	119246
20182	262820
20183	20185
20183	20186
20183	119246
20183	262820
20185	20186
20185	119246
20185	262820
20186	119246
20186	262820
20232	66653
20232	82400
20232	113380
20232	223285
20232	321616
20232	331718
20232	370317
20232	385591
20232	535681
20297	135071
20297	137370
20297	362720
20353	36212
20353	130580
20353	147273
20353	164738
20353	184854
20353	266542
20353	267803
20353	309698
20353	357847
20353	375611
20353	414330
20353	446541
20353	462268
20353	463325
20353	465393
20353	495135
20353	517602
20353	544044
20353	544964
20561	32781
20561	189174
20561	227652
20561	263372
20561	372301
20561	404585
20561	536415
20716	55464
20716	398611
20716	422366
20716	459666
20716	512409
20730	70709
20730	276648
20730	339079
20730	465744
20730	497754
20730	527849
20763	31348
20763	51187
20763	95539
20763	225811
20879	21020
20879	194100
20879	218527
20879	322414
20879	346530
20879	372631
20879	372637
20879	521731
20998	186585
20998	302104
20998	471109
20998	524273
21020	218527
21020	521731
21193	74639
21193	133887
21193	151531
21193	241574
21193	297110
21193	345863
21193	382408
21193	410106
21193	426827
21193	428152
21193	445944
21193	451372
21262	140717
21262	177452
21262	195822
21262	266459
21262	467578
21270	84409
21397	75306
21397	147833
21397	193216
21397	202424
21397	285022
21397	416667
21397	421706
21397	533455
21483	201227
21483	258780
21483	304321
21483	451183
21483	499925
21513	95477
21513	101480
21513	149826
21513	183831
21513	189612
21513	251493
21513	389115
21513	396323
21513	408619
21513	432613
21513	509910
21513	511534
21513	536075
21516	205402
21516	304553
21516	398443
21516	410747
21516	412282
21516	437499
21516	494252
21518	147416
21518	222499
21518	293177
21518	382755
21518	508858
21532	265286
21532	344237
21584	318953
21584	343017
21584	368792
21584	524986
21628	285643
21628	390438
21628	450500
21628	471583
21628	540836
21659	158674
21659	162709
21659	278725
21659	305716
21659	445259
21659	538222
21695	233838
21695	408836
21695	436124
21742	421935
21742	442607
21859	98598
21859	337899
21859	462564
21945	104737
21945	229488
21945	294006
21945	383362
21945	427216
21945	439202
22044	126072
22044	134417
22044	329352
22044	362180
22044	503228
22085	64287
22085	203633
22085	253870
22085	442876
22085	528715
22108	98598
22108	251857
22108	270894
22108	290254
22108	517097
22116	269590
22116	343987
22153	243593
22153	243595
22153	544099
22153	544101
22154	131663
22154	544099
22154	547406
22383	96570
22383	120216
22383	144759
22383	251270
22383	502220
22412	255799
22412	369791
22412	369798
22412	369800
22412	369862
22412	400780
22412	494440
22412	494444
22512	186407
22512	269637
22512	358551
22512	359702
22545	49608
22545	141177
22545	311003
22627	279372
22627	470625
22687	30231
22687	101887
22687	267488
22687	334949
22699	134980
22699	155537
22699	301756
22750	52705
22750	123137
22750	153222
22750	432507
22753	47498
22753	214023
22753	359500
22753	530227
22780	37101
22780	72880
22780	156150
22780	176500
22780	290968
22780	398631
22780	515422
22780	541552
22782	36397
22782	38984
22782	88413
22782	113052
22782	237888
22787	184017
22787	203229
22787	247478
22787	316403
22787	316430
22787	337623
22787	344206
22787	355712
22787	364703
22787	436828
22787	496279
22787	498325
22787	529617
22787	530205
22787	535124
22787	539013
22826	162314
22826	222688
22826	260488
22826	349653
22826	408445
22915	286824
22915	480628
22915	488277
22915	496847
22979	43798
22979	51660
22979	122728
22979	136953
22979	316752
22979	320545
22979	320761
22979	371837
22979	395752
22979	459197
23130	297017
23130	337991
23175	379748
23175	382799
23175	431927
23465	28053
23465	73400
23465	98269
23465	131182
23465	189959
23465	215955
23465	223061
23465	349055
23465	381003
23465	400523
23465	434966
23465	472722
23465	504305
23465	511237
23465	536830
23486	85096
23486	128002
23486	163339
23486	165032
23486	174682
23486	251371
23486	260179
23486	266243
23486	410900
23486	413457
23486	536093
23490	114651
23490	203826
23490	503396
23490	503406
23490	517527
23490	524843
24054	194944
24054	293715
24054	311018
24054	446503
24054	518125
24054	518984
24076	38185
24076	154244
24076	193691
24076	336083
24076	517019
24123	88684
24123	490196
24123	522748
24123	532481
24221	84961
24221	88563
24221	116682
24221	125774
24221	186391
24221	213239
24221	258173
24221	259495
24221	270262
24221	320777
24221	328691
24221	344078
24221	348225
24221	351766
24221	373549
24221	385201
24221	385257
24221	420599
24221	467717
24221	480390
24221	492179
24221	519355
24221	530309
24328	90431
24328	238729
24397	158674
24397	210462
24397	411795
24451	47912
24451	105539
24451	171637
24451	196737
24451	378495
24451	427671
24451	458888
24451	507975
24451	521723
24451	543979
24554	256705
24554	322648
24554	527653
24557	56155
24557	175974
24557	184730
24557	328054
24557	364530
24580	137545
24580	230357
24580	364623
24614	112788
24614	342319
24614	424918
24632	82995
24632	156987
24632	236045
25094	80153
25094	188313
25094	205669
25094	243289
25094	309970
25094	315063
25094	315407
25094	345802
25094	417663
25094	526095
25301	174471
25301	344202
25301	344204
25539	341087
25558	172609
25558	536250
25558	536254
25624	33379
25624	245507
25624	260701
25624	353596
25624	479518
25678	57217
25678	121740
25678	123267
25678	205744
25678	300085
25678	371495
25701	33803
25701	49035
25701	306793
25701	421033
25701	468948
25701	493743
25930	416982
25930	436556
26083	409927
26087	62648
26087	62649
26087	87403
26087	266342
26087	337386
26087	521520
26087	531451
26230	112668
26230	152758
26230	280772
26369	260532
26369	341836
26369	411791
26369	469669
26369	509074
26373	71736
26373	73400
26373	107972
